Age of Death,Type
7.080082136,Maltese X
7.216974675,Maltese X
7.764430755,Maltese X
1.848049281,Maltese X
7.821925622,Maltese X
2.239447867,Maltese X
9.180013689,Maltese X
7.143052704,Maltese X
