Age of Death,Type
1.064909879,Victorian Bulldog
3.466119097,Victorian Bulldog
12.90063883,Victorian Bulldog
3.000570386,Victorian Bulldog
10.20123203,Victorian Bulldog
8.314852841,Victorian Bulldog
8.336755647,Victorian Bulldog
