Age of Death,Type
7.389345197,Italian Spinone
12.23545517,Italian Spinone
11.87942049,Italian Spinone
3.797284965,Italian Spinone
10.27777778,Italian Spinone
11.09650924,Italian Spinone
11.50159708,Italian Spinone
11.35660507,Italian Spinone
7.028062971,Italian Spinone
