Age of Death,Type
13.52772074,Irish Staffordshire Bull
3.622176591,Irish Staffordshire Bull
12.97193703,Irish Staffordshire Bull
15.227812,Irish Staffordshire Bull
14.63655031,Irish Staffordshire Bull
11.16757928,Irish Staffordshire Bull
1.409993155,Irish Staffordshire Bull
