Age of Death,Type
4.358658453,SBT Cross
3.591946156,SBT Cross
15.37850787,SBT Cross
15.70146019,SBT Cross
15.59753593,SBT Cross
7.386721424,SBT Cross
0.728268309,SBT Cross
