Age of Death,Type
14.61179557,Collie Cross
11.99988592,Collie Cross
15.99988592,Collie Cross
18.62833676,Collie Cross
11.00878394,Collie Cross
12.33127995,Collie Cross
5.363335615,Collie Cross
10.28599133,Collie Cross
13.20465435,Collie Cross
12.55840748,Collie Cross
11.00342231,Collie Cross
16.31473876,Collie Cross
14.55430071,Collie Cross
13.51403149,Collie Cross
13.28131417,Collie Cross
