Age of Death,Type
11.20043349,Collie (Smooth) X
12.38592288,Collie (Smooth) X
14.09160392,Collie (Smooth) X
14.74606434,Collie (Smooth) X
14.76796715,Collie (Smooth) X
12.93349304,Collie (Smooth) X
14.45573808,Collie (Smooth) X
12.71172713,Collie (Smooth) X
12.1724846,Collie (Smooth) X
11.41672371,Collie (Smooth) X
