work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Infrastructure Engineer,184000,USD,184000,US,100,US,M
2023,SE,FT,Data Infrastructure Engineer,143000,USD,143000,US,100,US,M
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M
2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M
2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M
